marca,modelo,transmision,color,kilometraje,tipo_motor,capacidad_motor,carroceria,traccion,precio_en_usd,num_fotos,dias_en_catalogo,edad
Volvo,S60,automatic,red,99000,gasoline,2,sedan,front,15999,12,71,6
Volvo,V70,automatic,silver,270000,diesel,2.4,universal,front,9490,6,130,13
Volvo,XC90,automatic,blue,48000,gasoline,2,suv,all,35450,28,32,5
Volvo,460,mechanical,white,280000,diesel,1.9,sedan,front,1300,10,32,25
Volvo,V40,mechanical,grey,248000,gasoline,1.8,universal,front,4000,9,229,19
Volvo,V70,mechanical,silver,290500,diesel,2.4,universal,front,6950,20,49,18
Volvo,S40,automatic,red,336353,gasoline,2.5,sedan,front,5500,5,32,16
Volvo,V40,mechanical,other,250000,diesel,1.9,universal,front,600,15,73,21
Volvo,S40,mechanical,black,317000,gasoline,1.8,sedan,front,1200,5,48,23
Volvo,V50,mechanical,green,280348,diesel,1.6,universal,front,5246.09,11,32,12
Volvo,460,mechanical,green,164778,gasoline,1.8,sedan,front,365.7,8,32,25
Volvo,XC90,automatic,other,194090,gasoline,2.9,suv,all,5659.68,6,32,16
Volvo,940,mechanical,other,313868,gasoline,2,sedan,rear,896.33,10,32,26
Volvo,S60,automatic,black,155000,gasoline,2,sedan,front,9700,6,38,10
Volvo,S40,automatic,green,160000,gasoline,2.4,sedan,front,6200,10,33,13
Volvo,XC70,automatic,other,339755,gasoline,2.5,universal,all,5800,5,132,17
Volvo,XC90,automatic,black,250000,gasoline,2.5,suv,all,8900,7,169,16
Volvo,XC90,automatic,black,196000,gasoline,2.5,suv,all,13900,7,51,12
Volvo,V70,mechanical,grey,200000,diesel,1.6,universal,front,13500,23,73,6
Volvo,S80,automatic,grey,195000,gasoline,2.5,sedan,front,8800,9,35,13
Volvo,XC90,automatic,black,196000,gasoline,4.4,suv,all,13950,14,35,12
Volvo,XC90,automatic,blue,170000,diesel,2.4,suv,all,15400,17,72,10
Volvo,XC90,automatic,black,154000,gasoline,2.9,suv,all,8200,6,371,16
Volvo,XC90,automatic,silver,145000,diesel,2.4,suv,all,16000,18,91,12
Volvo,S40,mechanical,black,300000,diesel,1.6,sedan,front,7400,11,36,13
Volvo,460,mechanical,other,321123,gasoline,1.8,sedan,front,400,11,36,29
Volvo,S80,automatic,other,270000,gasoline,2.9,sedan,front,3900,9,36,17
Volvo,S80,automatic,brown,155000,gasoline,3,sedan,all,14900,4,73,7
Volvo,XC90,automatic,silver,187000,gasoline,2.5,suv,all,10700,8,110,13
Volvo,960,automatic,blue,300000,gasoline,3,sedan,rear,4000,1,152,23
Volvo,S80,automatic,blue,430000,gasoline,2.4,sedan,front,3300,6,38,19
Volvo,V40,mechanical,black,251000,gasoline,1.9,universal,front,2600,16,58,21
Volvo,S60,automatic,other,485000,diesel,2.4,sedan,front,6800,6,58,18
Volvo,S40,automatic,black,406000,gasoline,2,sedan,front,2500,7,39,22
Volvo,S80,automatic,other,220000,gasoline,2.5,sedan,front,7400,7,40,14
Volvo,XC90,automatic,silver,311810,gasoline,3.2,suv,all,11500,8,87,12
Volvo,V50,mechanical,black,165000,gasoline,1.6,universal,front,10500,5,73,10
Volvo,S80,automatic,brown,216000,gasoline,2.5,sedan,front,13400,10,87,9
Volvo,XC60,mechanical,other,132000,diesel,2.4,suv,all,15800,10,90,10
Volvo,S80,automatic,black,250000,gasoline,2.8,sedan,front,2900,3,43,19
Volvo,XC60,automatic,other,243000,diesel,2.5,suv,all,14800,4,95,10
Volvo,S80,automatic,other,145000,gasoline,2.5,sedan,front,15000,15,61,13
Volvo,S60,automatic,black,270000,gasoline,2.4,sedan,all,4500,9,213,18
Volvo,V60,automatic,black,180000,diesel,1.6,universal,front,15999,5,45,6
Volvo,460,mechanical,green,188252,gasoline,2,sedan,front,1500,7,54,24
Volvo,460,mechanical,red,550000,gasoline,2,sedan,front,890,4,67,23
Volvo,460,mechanical,other,344000,gasoline,1.8,sedan,front,720,6,75,26
Volvo,360,mechanical,white,347000,gasoline,2,sedan,rear,600,21,232,32
Volvo,S80,automatic,black,210000,gasoline,2.5,sedan,front,8999,2,60,14
Volvo,S60,automatic,silver,315000,gasoline,2.4,sedan,front,6100,5,89,14
Volvo,S60,automatic,red,176000,gasoline,2.5,sedan,front,7400,14,47,13
Volvo,S80,automatic,other,152000,gasoline,2.5,sedan,front,14500,8,71,9
Volvo,XC60,mechanical,black,53000,diesel,2,suv,front,30000,3,227,6
Volvo,V50,mechanical,silver,254000,diesel,1.6,universal,front,5999,9,136,14
Volvo,850,mechanical,white,179000,gasoline,2.5,sedan,front,2500,13,89,25
Volvo,740,mechanical,grey,150000,diesel,2.4,sedan,rear,2000,8,98,31
Volvo,V70,mechanical,black,215000,diesel,2,universal,front,10900,13,59,11
Volvo,440,mechanical,white,150000,gasoline,1.7,hatchback,front,758.8,3,49,31
Volvo,S40,mechanical,black,215000,gasoline,1.6,sedan,front,8500,9,50,11
Volvo,XC90,automatic,white,48000,diesel,2,suv,all,44023.52,13,132,4
Volvo,S80,automatic,silver,318000,gasoline,2.4,sedan,front,5500,4,63,19
Volvo,XC90,automatic,blue,260360,gasoline,2.9,suv,all,7950,12,50,17
Volvo,S60,automatic,black,180000,gasoline,2.5,sedan,front,11700,15,71,9
Volvo,S60,automatic,black,184000,gasoline,2,sedan,front,10200,5,78,10
Volvo,XC90,automatic,brown,215000,gasoline,3.2,suv,all,19900,3,57,8
Volvo,XC90,automatic,black,242000,diesel,2.4,suv,all,13500,7,52,12
Volvo,S40,mechanical,white,344000,gasoline,1.8,sedan,front,3900,12,123,18
Volvo,460,mechanical,green,300200,gasoline,2,sedan,front,800,5,75,24
Volvo,S40,mechanical,grey,230000,gasoline,1.6,sedan,front,7500,11,60,12
Volvo,S40,mechanical,blue,180000,gasoline,1.8,sedan,front,7300,7,132,13
Volvo,XC90,automatic,grey,344400,gasoline,2.5,suv,front,8800,1,53,14
Volvo,960,automatic,white,300000,gasoline,2.9,sedan,rear,1700,7,111,28
Volvo,V70,automatic,silver,764823,gasoline,2.4,universal,front,2800,10,146,22
Volvo,S80,automatic,black,309000,diesel,2.4,sedan,front,7000,9,64,17
Volvo,S40,automatic,black,270370,gasoline,2,sedan,front,2000,25,241,20
Volvo,S40,mechanical,grey,155000,gasoline,2.4,sedan,front,6950,8,70,15
Volvo,S40,mechanical,silver,292000,gasoline,1.6,sedan,front,3900,1,57,18
Volvo,850,mechanical,blue,400000,diesel,2.5,universal,front,2800,11,67,24
Volvo,S40,automatic,grey,144000,gasoline,2.4,sedan,front,7000,7,55,13
Volvo,440,mechanical,red,258000,gasoline,2,hatchback,front,729,3,61,27
Volvo,S40,mechanical,white,102000,gasoline,1.6,sedan,front,10900,4,60,10
Volvo,XC90,automatic,blue,333000,gasoline,2.5,suv,all,7600,8,56,17
Volvo,340,mechanical,blue,106500,gasoline,2,hatchback,rear,426.82,5,77,33
Volvo,S80,automatic,black,105573,gasoline,1.6,sedan,front,10977,3,57,8
Volvo,S80,automatic,black,287000,gasoline,3,sedan,all,9300,6,88,13
Volvo,240,mechanical,grey,300000,diesel,2.4,sedan,rear,800,2,58,34
Volvo,XC60,automatic,white,105000,gasoline,2,suv,front,21200,11,57,7
Volvo,XC70,automatic,brown,150000,diesel,2.4,universal,all,20000,6,57,8
Volvo,S40,automatic,blue,162000,gasoline,2.4,sedan,front,7100,10,57,14
Volvo,XC90,automatic,black,135000,gasoline,4.4,suv,all,10840.79,1,57,14
Volvo,S80,automatic,other,160000,diesel,2.4,sedan,front,8800,4,57,16
Volvo,S40,mechanical,black,202000,gasoline,1.6,sedan,front,9100,10,58,11
Volvo,XC90,mechanical,black,320000,diesel,2.4,suv,all,12500,6,86,15
Volvo,S80,automatic,black,166000,gasoline,2.5,sedan,front,11700,7,58,8
Volvo,S40,mechanical,blue,300000,gasoline,1.6,sedan,front,3150,18,58,22
Volvo,XC70,automatic,other,155000,gasoline,3.2,universal,all,11500,4,60,12
Volvo,S40,mechanical,grey,234000,gasoline,2,sedan,front,2500,9,58,24
Volvo,XC90,automatic,other,26000,gasoline,2.5,suv,all,9700,12,268,13
Volvo,740,mechanical,grey,188888,gasoline,2.3,universal,rear,1800,4,59,30
Volvo,850,mechanical,red,350000,gasoline,2.3,sedan,front,2900,6,59,25
Volvo,S60,automatic,white,113000,gasoline,1.6,sedan,front,11800,5,61,9
Volvo,XC90,automatic,other,386243,gasoline,2.9,suv,all,6000,6,113,17
Volvo,S60,mechanical,silver,360000,gasoline,2,sedan,front,5300,11,60,18
Volvo,S60,automatic,black,275000,diesel,2.4,sedan,front,5600,6,60,18
Volvo,XC90,mechanical,grey,330000,diesel,2.4,suv,all,13300,14,62,14
Volvo,XC70,automatic,black,87000,diesel,2.4,universal,all,24400,15,60,6
Volvo,V40,mechanical,other,140000,diesel,2,hatchback,front,14150,11,61,5
Volvo,S80,automatic,brown,320000,diesel,2.4,sedan,front,9650,8,61,13
Volvo,S40,automatic,grey,250897,gasoline,2.4,sedan,front,6270,7,82,16
Volvo,S80,mechanical,white,300000,diesel,2.4,sedan,front,6300,5,61,18
Volvo,XC90,automatic,black,284000,diesel,2.4,universal,all,18888,12,62,11
Volvo,V40,mechanical,blue,315000,gasoline,1.8,universal,front,5000,3,62,23
Volvo,XC90,automatic,black,200000,gasoline,2.5,suv,all,8800,6,62,14
Volvo,460,mechanical,blue,300000,gasoline,2,sedan,front,300,2,71,27
Volvo,S40,mechanical,blue,420000,diesel,2,sedan,front,6000,9,63,16
Volvo,S80,automatic,silver,190000,diesel,2.4,sedan,front,10550,7,63,13
Volvo,440,mechanical,green,296000,gasoline,1.8,hatchback,front,650,7,68,24
Volvo,S60,automatic,black,300000,diesel,2.4,sedan,front,9000,3,75,13
Volvo,S80,automatic,black,238900,gasoline,2.5,sedan,front,11900,3,87,12
Volvo,XC60,automatic,blue,150000,gasoline,2,suv,front,14500,6,64,8
Volvo,S40,mechanical,silver,264000,gasoline,1.8,sedan,front,5499,6,82,15
Volvo,XC70,automatic,black,235600,diesel,2.4,universal,all,12900,2,66,12
Volvo,XC70,automatic,brown,280000,diesel,2.4,universal,all,11800,30,66,12
Volvo,XC70,automatic,blue,330000,gasoline,2.5,universal,all,6000,4,66,16
Volvo,S60,automatic,grey,287000,diesel,2.4,sedan,front,5400,4,194,18
Volvo,S80,automatic,black,200000,gasoline,2.5,sedan,front,8999,2,138,14
Volvo,460,mechanical,other,268893,gasoline,1.8,sedan,front,899.65,6,129,26
Volvo,V40,mechanical,black,300000,gasoline,1.8,universal,front,2450,11,69,22
Volvo,S70,mechanical,other,999999,gasoline,2.3,sedan,all,1200,13,69,23
Volvo,XC90,automatic,black,351000,diesel,2.4,suv,all,13500,6,73,13
Volvo,S60,automatic,grey,244342,gasoline,2.4,sedan,front,5000,10,80,17
Volvo,XC90,automatic,silver,165000,gasoline,2.5,suv,all,11000,4,70,14
Volvo,XC90,automatic,blue,215652,gasoline,4.4,suv,all,10300,43,73,15
Volvo,S40,mechanical,black,350000,diesel,1.6,sedan,front,6700,12,98,13
Volvo,XC90,automatic,blue,255886,gasoline,2.5,suv,front,13000,8,160,14
Volvo,XC90,automatic,brown,182000,diesel,2.4,suv,front,15900,2,70,13
Volvo,V40,mechanical,silver,314000,gasoline,1.8,universal,front,3850,4,71,21
Volvo,XC70,automatic,silver,200000,gasoline,2.4,universal,all,3462.01,6,71,21
Volvo,S70,automatic,black,367114,gasoline,2.4,sedan,front,3082.61,14,71,20
Volvo,S80,mechanical,other,230000,diesel,2.4,sedan,front,9790,15,73,13
Volvo,S60,mechanical,silver,300000,diesel,2.4,sedan,front,7500,6,73,16
Volvo,V40,mechanical,black,300000,gasoline,1.8,universal,front,2700,6,88,20
Volvo,S70,mechanical,black,450000,diesel,2.5,sedan,front,3600,6,92,23
Volvo,S60,mechanical,silver,244500,gasoline,2.4,sedan,front,5600,4,83,18
Volvo,460,mechanical,green,430000,diesel,1.9,sedan,front,970,8,105,25
Volvo,S70,mechanical,white,460000,diesel,2.5,sedan,front,2900,4,75,22
Volvo,440,mechanical,black,300000,gasoline,1.7,hatchback,front,600,5,76,30
Volvo,XC90,mechanical,black,337000,diesel,2.5,suv,all,12500,8,76,14
Volvo,C30,mechanical,black,197000,diesel,1.6,hatchback,front,7700,8,76,10
Volvo,V40,mechanical,black,380000,gasoline,2,universal,front,1802.14,7,96,24
Volvo,V40,mechanical,yellow,275000,gasoline,1.6,universal,front,2900,8,82,20
Volvo,S60,mechanical,other,265000,gasoline,2.4,sedan,front,8500,4,79,15
Volvo,S80,automatic,black,320000,gasoline,2.4,sedan,front,7900,5,79,14
Volvo,S70,mechanical,green,427000,gasoline,2.3,sedan,front,2999,8,80,23
Volvo,S80,automatic,black,417000,gasoline,2.8,sedan,front,2500,5,80,21
Volvo,850,mechanical,green,310000,diesel,2.5,sedan,front,2550,6,82,24
Volvo,S80,automatic,black,205000,gasoline,2.5,sedan,front,11500,22,85,13
Volvo,S40,mechanical,orange,145000,gasoline,1.6,sedan,front,8400,5,85,12
Volvo,S60,automatic,other,301000,gasoline,2.5,sedan,front,4400,5,87,16
Volvo,S80,automatic,black,313000,gasoline,2.9,sedan,front,4850,8,88,18
Volvo,S80,automatic,black,168000,gasoline,2.5,sedan,front,12700,7,88,9
Volvo,XC90,automatic,other,170000,gasoline,3.2,suv,all,10800,1,89,14
Volvo,S40,automatic,black,104000,gasoline,2,sedan,front,9551.36,5,89,9
Volvo,V40,mechanical,red,267380,diesel,1.9,universal,front,3100,2,90,21
Volvo,S60,automatic,blue,197000,gasoline,2.4,sedan,front,8650,7,91,12
Volvo,XC90,automatic,black,270000,gasoline,4.4,suv,all,15009,18,91,13
Volvo,960,mechanical,red,509000,gasoline,2.5,sedan,rear,1400,10,91,25
Volvo,V70,mechanical,white,320000,diesel,2.5,universal,front,4000,1,91,22
Volvo,V40,mechanical,blue,350000,diesel,1.9,universal,front,2400,13,94,23
Volvo,S60,automatic,red,245000,gasoline,2.4,sedan,all,5200,9,104,18
Volvo,XC60,automatic,black,197818,diesel,2.4,suv,front,15500,18,104,11
Volvo,XC90,automatic,brown,190000,diesel,2.4,suv,all,12300,11,107,14
Volvo,940,mechanical,blue,300000,diesel,2.4,sedan,rear,2100,4,108,26
Volvo,S40,automatic,black,269673,gasoline,2.4,sedan,front,5200,3,109,15
Volvo,S40,mechanical,black,179000,gasoline,1.6,sedan,front,5300,3,109,14
Volvo,S80,automatic,silver,430000,diesel,2.4,sedan,front,6300,17,110,17
Volvo,S40,automatic,grey,190000,gasoline,2.4,sedan,front,8200,11,115,13
Volvo,S60,automatic,other,154000,gasoline,2.5,sedan,all,4000,16,115,17
Volvo,V50,mechanical,other,360000,diesel,2,universal,front,6200,6,116,16
Volvo,XC90,automatic,brown,320000,gasoline,2.5,suv,all,9300,5,124,16
Volvo,460,mechanical,black,168000,gasoline,1.5,sedan,front,2000,13,124,25
Volvo,S40,automatic,white,222089,gasoline,2.4,sedan,front,5000,5,126,16
Volvo,S80,automatic,other,217000,gasoline,2.8,sedan,front,3500,5,128,22
Volvo,XC90,automatic,black,201000,diesel,2.4,suv,all,15500,9,133,12
Volvo,S80,mechanical,black,220000,gasoline,2.5,sedan,front,11000,5,134,10
Volvo,XC90,automatic,grey,194000,gasoline,2.5,suv,all,8500,8,136,16
Volvo,S40,mechanical,green,20000,gasoline,2,sedan,front,2000,7,137,22
Volvo,S80,automatic,black,237000,gasoline,2.5,sedan,front,11300,12,139,13
Volvo,S60,automatic,black,167000,gasoline,2,sedan,front,10500,4,140,9
Volvo,XC90,automatic,green,305775,gasoline,2.5,suv,all,8000,7,140,17
Volvo,S80,mechanical,black,169000,gasoline,2,sedan,front,10450,8,144,12
Volvo,XC70,automatic,other,179000,gasoline,3.2,universal,all,12000,9,146,12
Volvo,XC90,automatic,grey,225000,gasoline,4.4,suv,all,9999,25,146,14
Volvo,XC90,automatic,silver,161000,gasoline,2.5,suv,all,10196.34,17,148,13
Volvo,S80,automatic,other,337000,gasoline,2.5,sedan,front,9500,15,149,12
Volvo,940,mechanical,black,390000,diesel,2.4,sedan,rear,2800,18,151,24
Volvo,S80,automatic,blue,126000,diesel,1.6,sedan,front,16800,13,151,5
Volvo,V40,mechanical,blue,270000,gasoline,1.8,universal,front,3500,6,152,20
Volvo,S40,mechanical,silver,255000,gasoline,1.8,sedan,front,6900,12,152,15
Volvo,XC90,automatic,black,277000,gasoline,3.2,suv,all,16077.02,4,152,9
Volvo,S60,mechanical,silver,380000,gasoline,2.4,sedan,front,5500,5,157,19
Volvo,S60,mechanical,green,295000,gasoline,2.4,sedan,front,6150,10,159,16
Volvo,XC90,automatic,silver,315000,gasoline,2.5,suv,all,7777,7,159,17
Volvo,V40,mechanical,silver,460000,diesel,1.9,universal,front,2000,11,160,23
Volvo,S80,mechanical,grey,400000,gasoline,2.4,sedan,front,4600,15,160,20
Volvo,S40,automatic,grey,241000,gasoline,2.4,sedan,front,7200,6,164,12
Volvo,S40,automatic,black,178000,gasoline,2.4,sedan,front,6402.35,14,166,14
Volvo,V40,mechanical,orange,290000,diesel,1.9,universal,front,3500,11,174,20
Volvo,460,mechanical,black,350000,gasoline,1.7,sedan,front,1300,3,175,29
Volvo,S80,automatic,black,332000,diesel,2.4,sedan,front,12000,9,179,13
Volvo,S80,automatic,blue,40000,gasoline,2.8,sedan,front,3200,4,180,21
Volvo,XC60,mechanical,white,210000,diesel,2.4,suv,all,17800,7,182,8
Volvo,V50,mechanical,black,225000,diesel,1.6,universal,front,9400,8,189,9
Volvo,S70,mechanical,white,430000,gasoline,2.4,sedan,front,2400,8,197,23
Volvo,S40,mechanical,black,350000,diesel,1.6,sedan,front,6500,5,203,13
Volvo,S40,automatic,silver,240000,gasoline,2.4,sedan,front,6900,3,216,15
Volvo,S60,mechanical,black,250000,gasoline,2.4,sedan,front,6800,10,232,13
Volvo,XC90,mechanical,black,239000,diesel,2.4,suv,all,18500,19,249,10
Volvo,S40,automatic,other,205000,gasoline,2.4,sedan,front,5690,6,268,16
Volvo,S90,automatic,blue,310000,gasoline,3,sedan,rear,3500,7,279,23
Volvo,S80,automatic,blue,440000,gasoline,2.8,sedan,front,3800,8,288,20
Volvo,XC60,automatic,grey,160000,diesel,2.4,suv,all,15900,10,421,11
Volvo,V70,automatic,grey,354056,gasoline,2.4,universal,front,6500,9,80,16
Chevrolet,Aveo,mechanical,grey,108208,gasoline,1.2,sedan,front,4750,5,109,10
Chevrolet,Lacetti,mechanical,silver,247190,gasoline,1.6,universal,front,5200,20,53,12
Chevrolet,Equinox,automatic,brown,148000,gasoline,2.4,suv,front,12500,19,215,10
Chevrolet,Spark,mechanical,other,125000,gasoline,1,hatchback,front,4505.35,17,50,10
Chevrolet,Trail Blazer,automatic,black,185000,gasoline,4.2,suv,all,7650,17,6,14
Chevrolet,Cruze,automatic,silver,95000,gasoline,1.4,sedan,front,8500,6,62,6
Chevrolet,Equinox,automatic,silver,299338,gasoline,3.4,suv,front,6250,12,17,14
Chevrolet,Cruze,mechanical,black,239000,gasoline,1.6,sedan,front,7150,6,92,5
Chevrolet,Express,automatic,white,117000,gasoline,4.3,minibus,rear,15900,2,73,11
Chevrolet,Trax,automatic,red,65900,gasoline,1.4,hatchback,front,10800,20,25,5
Chevrolet,Volt,automatic,black,87000,gasoline,1.4,hatchback,front,14000,16,220,8
Chevrolet,Impala,automatic,black,270370,gasoline,3.8,sedan,front,1900,4,8,19
Chevrolet,Malibu,automatic,other,80467,gasoline,1.5,sedan,front,13300,7,37,4
Chevrolet,Orlando,automatic,white,40000,gasoline,1.8,minivan,front,11500,10,3,5
Chevrolet,Malibu,automatic,white,34000,gasoline,1.5,sedan,front,13350,34,50,4
Chevrolet,Niva,mechanical,green,189000,gasoline,1.7,suv,all,2400,12,68,15
Chevrolet,Cruze,automatic,other,158000,gasoline,1.8,sedan,front,7000,6,83,9
Chevrolet,Captiva,automatic,grey,124342,gasoline,2.4,suv,all,11990,16,81,7
Chevrolet,Cruze,mechanical,white,247957,gasoline,1.6,sedan,front,5650,12,29,9
Chevrolet,Cruze,automatic,other,129722,gasoline,1.8,sedan,front,5550,18,81,10
Chevrolet,Cruze,mechanical,black,98000,gasoline,1.8,hatchback,front,7999,9,0,7
Chevrolet,Cruze,automatic,white,83500,gasoline,1.4,sedan,front,10900,12,1,4
Chevrolet,Trail Blazer,automatic,grey,160000,gasoline,4.2,suv,all,7100,4,16,17
Chevrolet,Epica,automatic,silver,250000,gasoline,2.5,sedan,front,2300,5,26,12
Chevrolet,Orlando,mechanical,black,161000,gasoline,1.8,universal,front,9950,23,43,8
Chevrolet,Lacetti,automatic,other,209000,gasoline,1.6,hatchback,front,5300,8,11,10
Chevrolet,Camaro,automatic,black,67000,gasoline,2,coupe,rear,23950,18,5,4
Chevrolet,Blazer,automatic,violet,302000,gasoline,4.3,suv,all,3200,13,373,25
Chevrolet,Cruze,automatic,black,138500,gasoline,1.4,sedan,front,10000,21,4,5
Chevrolet,Orlando,automatic,black,150000,gasoline,1.8,minivan,front,11800,4,64,7
Chevrolet,Trail Blazer,automatic,silver,165000,gasoline,4.2,suv,all,9000,6,20,13
Chevrolet,Cruze,mechanical,silver,80000,gasoline,1.6,sedan,front,9000,5,105,6
Chevrolet,Cavalier,automatic,black,184100,gasoline,2.2,sedan,front,1800,9,10,20
Chevrolet,Captiva,automatic,black,180000,gasoline,3.2,suv,all,9999,6,5,12
Chevrolet,Silverado,automatic,grey,238000,gasoline,5.3,pickup,all,8750,8,91,21
Chevrolet,Malibu,automatic,red,88880,gasoline,1.5,sedan,front,13900,29,0,4
Chevrolet,Equinox,automatic,brown,20000,gasoline,1.5,suv,all,18100,13,9,3
Chevrolet,Malibu,automatic,white,40234,gasoline,1.5,sedan,front,12300,10,0,4
Chevrolet,Cruze,automatic,grey,111000,gasoline,1.4,sedan,front,9000,10,28,6
Chevrolet,Blazer,mechanical,green,225782,gasoline,2.2,suv,rear,3000,5,104,22
Chevrolet,Tahoe,automatic,other,343223,gasoline,5.7,suv,all,6800,2,14,23
Chevrolet,Spark,mechanical,white,161000,gasoline,1,hatchback,front,4394,11,14,10
Chevrolet,Cruze,automatic,black,78000,gasoline,1.4,sedan,front,9200,11,1,5
Chevrolet,Niva,mechanical,other,197000,gasoline,1.7,suv,all,5000,10,103,10
Chevrolet,Matiz,mechanical,blue,133353,gasoline,0.8,hatchback,front,2276.39,7,56,11
Chevrolet,Cruze,mechanical,brown,123000,gasoline,1.8,sedan,front,9350,13,76,6
Chevrolet,Trail Blazer,automatic,black,200000,gasoline,4.2,suv,all,7000,20,151,17
Chevrolet,Cruze,automatic,red,98000,gasoline,1.4,sedan,front,9000,8,111,6
Chevrolet,Malibu,automatic,white,58600,gasoline,1.5,sedan,front,14100,17,71,4
Chevrolet,Camaro,automatic,red,107000,gasoline,3.6,coupe,rear,16000,7,78,11
Chevrolet,Lacetti,mechanical,blue,160000,gasoline,1.4,hatchback,front,4000,9,59,12
Chevrolet,Malibu,automatic,blue,36000,gasoline,1.5,sedan,front,15300,12,4,4
Chevrolet,Cruze,automatic,red,84000,gasoline,1.4,sedan,front,10900,17,3,5
Chevrolet,Malibu,automatic,white,54718,gasoline,1.5,sedan,front,13300,12,10,4
Chevrolet,Blazer,automatic,black,222222,gasoline,4.3,suv,front,3111,5,277,22
Chevrolet,Spark,mechanical,red,52000,gasoline,1,hatchback,front,4800,3,1,10
Chevrolet,Cruze,automatic,white,69000,gasoline,1.4,sedan,front,12500,10,32,4
Chevrolet,Matiz,mechanical,red,101000,gasoline,0.8,hatchback,front,2800,4,69,11
Chevrolet,Trax,automatic,grey,69800,gasoline,1.4,suv,front,10999,19,43,5
Chevrolet,Cruze,automatic,black,71000,gasoline,1.4,sedan,front,11600,9,5,4
Chevrolet,Captiva,automatic,yellow,101000,gasoline,3.2,suv,all,8950,25,12,13
Chevrolet,Cruze,automatic,black,56000,gasoline,1.4,sedan,front,11450,22,55,4
Chevrolet,Aveo,mechanical,red,266500,gasoline,1.2,sedan,front,2800,21,21,12
Chevrolet,Cruze,mechanical,white,130000,gasoline,1.6,hatchback,front,7900,12,8,8
Chevrolet,Matiz,mechanical,white,121000,gasoline,0.8,hatchback,front,2900,6,65,11
Chevrolet,Captiva,automatic,white,219000,gasoline,2.4,suv,all,12900,6,89,8
